room,occupancy,raw_peak,raw_peak_dist,raw_near,raw_mid,raw_far,raw_mean,raw_std,res_peak,res_peak_dist,res_near,res_mid,res_far,res_mean,res_std
sim1,person,0.0643447926351641,212.8541667,0.0007274966921226351,0.014791986443202785,0.016978239630366352,0.011763893767781941,0.017824924121288378,26.64473645402125,217.8125,0.37942820188532916,3.3788078102343237,1.938656465603996,2.021320881956943,3.6956342658857593
sim2,empty,0.0085426381445575,72.25,0.003285749112523229,0.0011689302446431851,0.001985978888006957,0.002052558895386205,0.001639425631528015,5.0271779560208225,69.0625,1.0299079421322206,0.9976602622540569,0.9929720952171502,1.0047243790603098,0.7639294915433001
sim2,empty,0.0089962669447031,78.97916667,0.003311476996918109,0.0011817851588489302,0.001956287534205643,0.0020530484813876784,0.0016568347674832773,5.460699138168877,69.0625,1.0480151364012644,0.9137564304928232,0.9614445201249353,0.9682573635704523,0.7773457985412605
sim2,empty,0.0088532511665749,71.1875,0.0032974849911329286,0.0012017458174719427,0.0020006370813602592,0.0020728339301242502,0.0016411878308536588,4.2588020516018545,74.02083333,1.1578982562473472,0.9430431070672777,1.013863164804063,1.0282096693982297,0.7457586623760287
sim2,empty,0.0081202925513344,79.33333333,0.0032521086121926773,0.001212023034466323,0.0019827389945708093,0.002057380384150535,0.0016406913757633821,4.583881180311926,62.33333333,1.0646304984486128,0.9077569091229308,0.9819647256058397,0.9783399416922365,0.7528392020034729
sim2,empty,0.0086147176866705,78.625,0.00329963476770975,0.001192508100792764,0.001949208169129394,0.0020509574152624156,0.0016474784646264846,3.9447498567004375,78.625,1.0951384433064801,0.9917607830920082,1.0318790841834589,1.0349948426247721,0.7654450935080295
sim2,empty,0.0087252090922061,74.375,0.003297704692269018,0.0011971146732125588,0.001953734369419584,0.0020537472983386137,0.0016481487926801725,4.162920884698996,65.16666667,1.0034183167103972,0.9373554830067684,0.9769245316056612,0.9701851023626802,0.7321536729635738
sim2,person,0.0257532468211029,205.0625,0.0032570334757857644,0.007180852366384021,0.0019986222061299033,0.004173642609792294,0.00521468766524412,67.9076596431607,205.0625,1.0414916249503958,16.628622857104002,0.9663187760375285,6.520880130050533,14.474117453692983
sim2,person,0.023871830525238,204.0,0.0032644738619524026,0.006807030863670454,0.002011555263265501,0.0040484210590496705,0.004905979220184159,62.19893555607529,204.0,1.0493941770877024,15.668068406126515,1.006012020493179,6.198463066219461,13.580479392403374
sim2,person,0.0225070249209411,201.875,0.0033064850764743347,0.006374988839046087,0.00194880207757086,0.003883821419659057,0.0045364164908149,59.16310104069571,201.875,1.0765089183253491,14.48981984206302,0.9474825403869057,5.767708930282308,12.493778826552614
