"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
3.977291667E2;NaN;6.591584090E-3;2.280797139E-6;3.607958555E-1;NaN;5.414812356E-1;NaN;4.886503289E-2;7.562036594E-7;1.196227150E-1;3.298260060E-8;5.217467786E-3
3.980833333E2;NaN;6.603328558E-3;2.614312197E-6;4.142909435E-1;NaN;5.424460127E-1;NaN;4.895209752E-2;7.970459546E-7;1.263081436E-1;2.194832540E-8;3.478158595E-3
3.984375000E2;NaN;6.615083480E-3;2.856471769E-6;4.534718672E-1;NaN;5.434116485E-1;NaN;4.903923964E-2;8.840033107E-7;1.403376838E-1;1.788123318E-8;2.838689423E-3
3.987916667E2;NaN;6.626848855E-3;2.921298565E-6;4.645881138E-1;NaN;5.443781430E-1;NaN;4.912645926E-2;9.967989551E-7;1.585257159E-1;1.929501756E-8;3.068579131E-3
3.991458333E2;NaN;6.638624684E-3;2.786371291E-6;4.439174191E-1;NaN;5.453454962E-1;NaN;4.921375637E-2;1.116882029E-6;1.779387368E-1;2.596857873E-8;4.137246349E-3
3.995000000E2;NaN;6.650410966E-3;2.493117084E-6;3.979021099E-1;NaN;5.463137082E-1;NaN;4.930113097E-2;1.236295162E-6;1.973130169E-1;3.939354605E-8;6.287219798E-3
3.998541667E2;NaN;6.662207701E-3;2.124319245E-6;3.396432871E-1;NaN;5.472827789E-1;NaN;4.938858307E-2;1.360690853E-6;2.175518181E-1;6.285868442E-8;1.005005733E-2
4.002083333E2;NaN;6.674014890E-3;1.768550063E-6;2.832628451E-1;NaN;5.482527083E-1;NaN;4.947611267E-2;1.502173064E-6;2.405981176E-1;1.009353581E-7;1.616648424E-2
4.005625000E2;NaN;6.685832533E-3;1.488982395E-6;2.389076963E-1;NaN;5.492234964E-1;NaN;4.956371976E-2;1.665121791E-6;2.671693182E-1;1.581659396E-7;2.537777506E-2
4.009166667E2;NaN;6.697660629E-3;1.311464175E-6;2.107971105E-1;NaN;5.501951433E-1;NaN;4.965140434E-2;1.834907703E-6;2.949323733E-1;2.374336877E-7;3.816370758E-2
4.012708333E2;NaN;6.709499178E-3;1.233687522E-6;1.986462449E-1;NaN;5.511676489E-1;NaN;4.973916641E-2;1.979096591E-6;3.186707323E-1;3.388319075E-7;5.455813152E-2
4.016250000E2;NaN;6.721348181E-3;1.242157108E-6;2.003632217E-1;NaN;5.521410132E-1;NaN;4.982700598E-2;2.061934150E-6;3.325954232E-1;4.598139802E-7;7.416920920E-2
4.019791667E2;NaN;6.733207637E-3;1.323179436E-6;2.138089269E-1;NaN;5.531152362E-1;NaN;4.991492305E-2;2.063132718E-6;3.333759432E-1;5.967488073E-7;9.642699897E-2
4.023333333E2;NaN;6.745077547E-3;1.462986822E-6;2.368167654E-1;NaN;5.540903180E-1;NaN;5.000291761E-2;1.988557433E-6;3.218919897E-1;7.470078691E-7;1.209197408E-1
4.026875000E2;NaN;6.756957910E-3;1.640903930E-6;2.660844240E-1;NaN;5.550662585E-1;NaN;5.009098966E-2;1.865500647E-6;3.025044038E-1;9.098060773E-7;1.475316266E-1
4.030416667E2;NaN;6.768848727E-3;1.822561450E-6;2.960615933E-1;NaN;5.560430577E-1;NaN;5.017913921E-2;1.725310455E-6;2.802638904E-1;1.084305797E-6;1.761374366E-1
4.033958333E2;NaN;6.780749997E-3;1.960481042E-6;3.190255478E-1;NaN;5.570207156E-1;NaN;5.026736625E-2;1.585227272E-6;2.579611780E-1;1.265274710E-6;2.058958741E-1
4.037500000E2;NaN;6.792661721E-3;2.006583132E-6;3.271012681E-1;NaN;5.579992323E-1;NaN;5.035567078E-2;1.442094949E-6;2.350817561E-1;1.438821478E-6;2.345481344E-1
4.041041667E2;NaN;6.804583898E-3;1.931565800E-6;3.154250380E-1;NaN;5.589786077E-1;NaN;5.044405281E-2;1.281712946E-6;2.093039516E-1;1.581618594E-6;2.582785972E-1
4.044583333E2;NaN;6.816516529E-3;1.741134719E-6;2.848262103E-1;NaN;5.599588418E-1;NaN;5.053251234E-2;1.095615008E-6;1.792278720E-1;1.665570595E-6;2.724649364E-1
4.048125000E2;NaN;6.828459613E-3;1.477557244E-6;2.421319749E-1;NaN;5.609399346E-1;NaN;5.062104935E-2;8.923681475E-7;1.462351884E-1;1.666958317E-6;2.731697273E-1
4.051666667E2;NaN;6.840413150E-3;1.203893886E-6;1.976312537E-1;NaN;5.619218861E-1;NaN;5.070966386E-2;6.962272838E-7;1.142926902E-1;1.576237440E-6;2.587551819E-1
4.055208333E2;NaN;6.852377141E-3;9.793076941E-7;1.610443556E-1;NaN;5.629046964E-1;NaN;5.079835587E-2;5.356297151E-7;8.808277810E-2;1.403622633E-6;2.308217364E-1
4.058750000E2;NaN;6.864351586E-3;8.384651709E-7;1.381241538E-1;NaN;5.638883654E-1;NaN;5.088712537E-2;4.298405139E-7;7.080956886E-2;1.177301738E-6;1.939422316E-1
4.062291667E2;NaN;6.876336484E-3;7.839222727E-7;1.293645278E-1;NaN;5.648728932E-1;NaN;5.097597236E-2;3.814337344E-7;6.294500953E-2;9.350710497E-7;1.543074218E-1
4.065833333E2;NaN;6.888331835E-3;7.936800744E-7;1.312032586E-1;NaN;5.658582796E-1;NaN;5.106489685E-2;3.775892585E-7;6.241928294E-2;7.136045905E-7;1.179659798E-1
4.069375000E2;NaN;6.900337640E-3;8.390609687E-7;1.389469265E-1;NaN;5.668445248E-1;NaN;5.115389883E-2;3.980530059E-7;6.591683299E-2;5.402846273E-7;8.947012336E-2
4.072916667E2;NaN;6.912353898E-3;9.005946655E-7;1.493964985E-1;NaN;5.678316287E-1;NaN;5.124297831E-2;4.242065412E-7;7.037013914E-2;4.305477944E-7;7.142206744E-2
4.076458333E2;NaN;6.924380610E-3;9.714504356E-7;1.614308980E-1;NaN;5.688195913E-1;NaN;5.133213528E-2;4.441733725E-7;7.381056589E-2;3.906546380E-7;6.491708348E-2
4.080000000E2;NaN;6.936417775E-3;1.050776719E-6;1.749164957E-1;NaN;5.698084127E-1;NaN;5.142136974E-2;4.528441896E-7;7.538225518E-2;4.234203396E-7;7.048424341E-2
4.083541667E2;NaN;6.948465394E-3;1.138072008E-6;1.897770643E-1;NaN;5.707980928E-1;NaN;5.151068170E-2;4.495775729E-7;7.496846540E-2;5.329938666E-7;8.887839309E-2
4.087083333E2;NaN;6.960523466E-3;1.234827519E-6;2.062686780E-1;NaN;5.717886316E-1;NaN;5.160007115E-2;4.361278316E-7;7.285188406E-2;7.252412118E-7;1.211461064E-1
4.090625000E2;NaN;6.972591992E-3;1.350853052E-6;2.260411170E-1;NaN;5.727800291E-1;NaN;5.168953810E-2;4.154374190E-7;6.951602775E-2;1.002393626E-6;1.677326594E-1
4.094166667E2;NaN;6.984670971E-3;1.506612099E-6;2.525413437E-1;NaN;5.737722854E-1;NaN;5.177908254E-2;3.909875115E-7;6.553811136E-2;1.354212500E-6;2.269958171E-1
4.097708333E2;NaN;6.996760403E-3;1.724721139E-6;2.896016103E-1;NaN;5.747654003E-1;NaN;5.186870448E-2;3.667568800E-7;6.158293106E-2;1.750465510E-6;2.939244026E-1
4.101250000E2;NaN;7.008860289E-3;2.012475269E-6;3.385034029E-1;NaN;5.757593740E-1;NaN;5.195840391E-2;3.470338411E-7;5.837196508E-2;2.140153347E-6;3.599791767E-1
4.104791667E2;NaN;7.020970629E-3;2.344779776E-6;3.950793218E-1;NaN;5.767542065E-1;NaN;5.204818083E-2;3.349349831E-7;5.643424910E-2;2.460467158E-6;4.145718528E-1
4.108333333E2;NaN;7.033091422E-3;2.660019218E-6;4.489687577E-1;NaN;5.777498976E-1;NaN;5.213803525E-2;3.299614025E-7;5.569221453E-2;2.653816965E-6;4.479219164E-1
4.111875000E2;NaN;7.045222668E-3;2.876235863E-6;4.863000391E-1;NaN;5.787464475E-1;NaN;5.222796716E-2;3.269003906E-7;5.527073590E-2;2.686573095E-6;4.542327764E-1
4.115416667E2;NaN;7.057364368E-3;2.925312309E-6;4.954500342E-1;NaN;5.797438561E-1;NaN;5.231797656E-2;3.178656037E-7;5.383579856E-2;2.561016314E-6;4.337504807E-1
4.118958333E2;NaN;7.069516521E-3;2.787647058E-6;4.729471195E-1;NaN;5.807421234E-1;NaN;5.240806346E-2;2.964972271E-7;5.030317920E-2;2.314617666E-6;3.926938149E-1
4.122500000E2;NaN;7.081679128E-3;2.504838244E-6;4.256974162E-1;NaN;5.817412495E-1;NaN;5.249822786E-2;2.615866137E-7;4.445666135E-2;2.006887829E-6;3.410707120E-1
4.126041667E2;NaN;7.093852189E-3;2.161156987E-6;3.679201165E-1;NaN;5.827412342E-1;NaN;5.258846974E-2;2.181368617E-7;3.713609888E-2;1.699958046E-6;2.894045949E-1
4.129583333E2;NaN;7.106035702E-3;1.846976158E-6;3.149733128E-1;NaN;5.837420777E-1;NaN;5.267878913E-2;1.758240120E-7;2.998407494E-2;1.441097690E-6;2.457569966E-1
4.133125000E2;NaN;7.118229670E-3;1.626543332E-6;2.778578799E-1;NaN;5.847437800E-1;NaN;5.276918600E-2;1.463318033E-7;2.499745554E-2;1.253244450E-6;2.140882687E-1
4.136666667E2;NaN;7.130434090E-3;1.524794321E-6;2.609229737E-1;NaN;5.857463409E-1;NaN;5.285966037E-2;1.413551452E-7;2.418870815E-2;1.135088803E-6;1.942365221E-1
4.140208333E2;NaN;7.142648964E-3;1.535192656E-6;2.631523631E-1;NaN;5.867497606E-1;NaN;5.295021224E-2;1.723242927E-7;2.953866714E-2;1.068209171E-6;1.831052061E-1
4.143750000E2;NaN;7.154874292E-3;1.637617656E-6;2.811898263E-1;NaN;5.877540390E-1;NaN;5.304084159E-2;2.517442424E-7;4.322615816E-2;1.026892384E-6;1.763242415E-1
4.147291667E2;NaN;7.167110073E-3;1.810277922E-6;3.113683124E-1;NaN;5.887591761E-1;NaN;5.313154845E-2;3.950363943E-7;6.794637109E-2;9.868322525E-7;1.697354254E-1
4.150833333E2;NaN;7.179356308E-3;2.028446214E-6;3.494894642E-1;NaN;5.897651719E-1;NaN;5.322233279E-2;6.217921529E-7;1.071311651E-1;9.309328950E-7;1.603943138E-1
4.154375000E2;NaN;7.191612996E-3;2.255328892E-6;3.892434163E-1;NaN;5.907720265E-1;NaN;5.331319463E-2;9.560285416E-7;1.649993564E-1;8.520478032E-7;1.470534959E-1
4.157916667E2;NaN;7.203880137E-3;2.438855005E-6;4.216358627E-1;NaN;5.917797398E-1;NaN;5.340413397E-2;1.424329594E-6;2.462419603E-1;7.531949438E-7;1.302143831E-1
4.161458333E2;NaN;7.216157732E-3;2.524126553E-6;4.371215591E-1;NaN;5.927883118E-1;NaN;5.349515080E-2;2.049506235E-6;3.549280679E-1;6.456810225E-7;1.118173314E-1
4.165000000E2;NaN;7.228445780E-3;2.478834764E-6;4.300090439E-1;NaN;5.937977426E-1;NaN;5.358624512E-2;2.837664286E-6;4.922560084E-1;5.459171682E-7;9.470147949E-2
4.168541667E2;NaN;7.240744282E-3;2.314569601E-6;4.021967330E-1;NaN;5.948080320E-1;NaN;5.367741694E-2;3.760816304E-6;6.535072569E-1;4.717604627E-7;8.197658727E-2
4.172083333E2;NaN;7.253053238E-3;2.086592522E-6;3.631981231E-1;NaN;5.958191802E-1;NaN;5.376866625E-2;4.743429286E-6;8.256545518E-1;4.392288990E-7;7.645340910E-2
4.175625000E2;NaN;7.265372646E-3;1.868809266E-6;3.258426709E-1;NaN;5.968311871E-1;NaN;5.385999305E-2;5.663933388E-6;9.875545978E-1;4.598580934E-7;8.018014043E-2
4.179166667E2;NaN;7.277702509E-3;1.718937204E-6;3.002198433E-1;NaN;5.978440528E-1;NaN;5.395139735E-2;6.377545745E-6;1.113866045E0;5.384096767E-7;9.403558688E-2
4.182708333E2;NaN;7.290042824E-3;1.653105114E-6;2.892115497E-1;NaN;5.988577772E-1;NaN;5.404287915E-2;6.756531148E-6;1.182058435E0;6.706318697E-7;1.173273742E-1
4.186250000E2;NaN;7.302393594E-3;1.642423139E-6;2.878295481E-1;NaN;5.998723602E-1;NaN;5.413443843E-2;6.733455817E-6;1.180017195E0;8.416107124E-7;1.474896605E-1
4.189791667E2;NaN;7.314754816E-3;1.632558640E-6;2.865851264E-1;NaN;6.008878021E-1;NaN;5.422607521E-2;6.327783782E-6;1.110801579E0;1.026167725E-6;1.801371172E-1
4.193333333E2;NaN;7.327126492E-3;1.574914271E-6;2.769336255E-1;NaN;6.019041026E-1;NaN;5.431778949E-2;5.641076133E-6;9.919293344E-1;1.192629337E-6;2.097124727E-1
4.196875000E2;NaN;7.339508622E-3;1.449583242E-6;2.553261099E-1;NaN;6.029212619E-1;NaN;5.440958126E-2;4.820883036E-6;8.491387565E-1;1.310078195E-6;2.307540260E-1
4.200416667E2;NaN;7.351901205E-3;1.268310494E-6;2.237743643E-1;NaN;6.039392799E-1;NaN;5.450145052E-2;4.009843465E-6;7.074767386E-1;1.357319375E-6;2.394786462E-1
4.203958333E2;NaN;7.364304242E-3;1.061577108E-6;1.876153427E-1;NaN;6.049581566E-1;NaN;5.459339728E-2;3.303771484E-6;5.838843114E-1;1.330273750E-6;2.351028139E-1
4.207500000E2;NaN;7.376717732E-3;8.621502432E-7;1.526269425E-1;NaN;6.059778920E-1;NaN;5.468542153E-2;2.735852893E-6;4.843295765E-1;1.244158460E-6;2.202540720E-1
4.211041667E2;NaN;7.389141675E-3;6.954226656E-7;1.233184106E-1;NaN;6.069984862E-1;NaN;5.477752328E-2;2.289383053E-6;4.059733645E-1;1.128623990E-6;2.001374465E-1
4.214583333E2;NaN;7.401576072E-3;5.777961814E-7;1.026322755E-1;NaN;6.080199391E-1;NaN;5.486970252E-2;1.928280211E-6;3.425148735E-1;1.017496662E-6;1.807350085E-1
4.218125000E2;NaN;7.414020922E-3;5.181044183E-7;9.218413542E-2;NaN;6.090422507E-1;NaN;5.496195926E-2;1.629045480E-6;2.898491962E-1;9.376218312E-7;1.668271005E-1
4.221666667E2;NaN;7.426476226E-3;5.178363171E-7;9.229121939E-2;NaN;6.100654210E-1;NaN;5.505429348E-2;1.399568467E-6;2.494376624E-1;9.017093769E-7;1.607068782E-1
4.225208333E2;NaN;7.438941984E-3;5.688509592E-7;1.015534659E-1;NaN;6.110894501E-1;NaN;5.514670521E-2;1.278030311E-6;2.281588974E-1;9.080605024E-7;1.621104611E-1
4.228750000E2;NaN;7.451418194E-3;6.509356072E-7;1.164024310E-1;NaN;6.121143379E-1;NaN;5.523919442E-2;1.314462085E-6;2.350564026E-1;9.467491548E-7;1.693007756E-1
4.232291667E2;NaN;7.463904859E-3;7.328913841E-7;1.312776503E-1;NaN;6.131400844E-1;NaN;5.533176113E-2;1.543938953E-6;2.765548651E-1;1.008831595E-6;1.807048686E-1
4.235833333E2;NaN;7.476401976E-3;7.805600218E-7;1.400502961E-1;NaN;6.141666896E-1;NaN;5.542440534E-2;1.962501022E-6;3.521175075E-1;1.093577951E-6;1.962128620E-1
4.239375000E2;NaN;7.488909547E-3;7.701280858E-7;1.384097330E-1;NaN;6.151941536E-1;NaN;5.551712704E-2;2.515508927E-6;4.520948206E-1;1.209327631E-6;2.173439945E-1
4.242916667E2;NaN;7.501427572E-3;6.986242189E-7;1.257687201E-1;NaN;6.162224763E-1;NaN;5.560992623E-2;3.104874996E-6;5.589502105E-1;1.366789121E-6;2.460540498E-1
4.246458333E2;NaN;7.513956050E-3;5.841642390E-7;1.053388812E-1;NaN;6.172516577E-1;NaN;5.570280292E-2;3.615310248E-6;6.519275080E-1;1.567697160E-6;2.826935540E-1
4.250000000E2;NaN;7.526494982E-3;4.567852491E-7;8.250683562E-2;NaN;6.182816978E-1;NaN;5.579575710E-2;3.952687301E-6;7.139541437E-1;1.794984805E-6;3.242191303E-1
4.253541667E2;NaN;7.539044367E-3;3.473344053E-7;6.284188266E-2;NaN;6.193125967E-1;NaN;5.588878878E-2;4.072855506E-6;7.368861358E-1;2.010593821E-6;3.637690337E-1
4.257083333E2;NaN;7.551604205E-3;2.805968821E-7;5.085189532E-2;NaN;6.203443542E-1;NaN;5.598189795E-2;3.993005601E-6;7.236427623E-1;2.163789447E-6;3.921383361E-1
4.260625000E2;NaN;7.564174497E-3;2.728502814E-7;4.953030802E-2;NaN;6.213769706E-1;NaN;5.607508461E-2;3.777195820E-6;6.856715391E-1;2.207685280E-6;4.007594618E-1
4.264166667E2;NaN;7.576755243E-3;3.314050670E-7;6.025977227E-2;NaN;6.224104456E-1;NaN;5.616834877E-2;3.506082160E-6;6.375150339E-1;2.117032982E-6;3.849425917E-1
4.267708333E2;NaN;7.589346442E-3;4.526012348E-7;8.243377648E-2;NaN;6.234447793E-1;NaN;5.626169042E-2;3.247205884E-6;5.914244668E-1;1.898945050E-6;3.458612124E-1
4.271250000E2;NaN;7.601948094E-3;6.223706691E-7;1.135426695E-1;NaN;6.244799718E-1;NaN;5.635510957E-2;3.039188272E-6;5.544566392E-1;1.591389585E-6;2.903263773E-1
4.274791667E2;NaN;7.614560200E-3;8.162782439E-7;1.491654112E-1;NaN;6.255160230E-1;NaN;5.644860621E-2;2.892391775E-6;5.285511549E-1;1.250403300E-6;2.284967458E-1
4.278333333E2;NaN;7.627182759E-3;1.003564317E-6;1.836937786E-1;NaN;6.265529330E-1;NaN;5.654218034E-2;2.799283194E-6;5.123846060E-1;9.321693878E-7;1.706255535E-1
4.281875000E2;NaN;7.639815772E-3;1.155718916E-6;2.118947474E-1;NaN;6.275907016E-1;NaN;5.663583197E-2;NaN;5.132332760E-1;6.775331165E-7;1.242219943E-1
4.285416667E2;NaN;7.652459238E-3;1.254788579E-6;2.304393628E-1;NaN;6.286293290E-1;NaN;5.672956109E-2;NaN;5.140826482E-1;5.041780629E-7;9.259127276E-2
4.288958333E2;NaN;7.665113158E-3;1.296295986E-6;2.384557672E-1;NaN;6.296688151E-1;NaN;5.682336771E-2;NaN;5.149327228E-1;4.075441209E-7;7.496840773E-2
4.292500000E2;NaN;7.677777531E-3;1.286534498E-6;2.370511376E-1;NaN;6.307091599E-1;NaN;5.691725182E-2;NaN;5.157834995E-1;3.679192960E-7;6.779117685E-2
4.296041667E2;NaN;7.690452357E-3;NaN;2.374424725E-1;NaN;6.317503635E-1;NaN;5.701121342E-2;NaN;5.166349785E-1;3.596796881E-7;6.638238972E-2
4.299583333E2;NaN;7.703137638E-3;NaN;2.378341301E-1;NaN;6.327924258E-1;NaN;5.710525252E-2;NaN;5.174871598E-1;3.592634128E-7;6.641493204E-2
4.303125000E2;NaN;7.715833371E-3;NaN;2.382261105E-1;NaN;6.338353468E-1;NaN;5.719936911E-2;NaN;5.183400433E-1;3.502253859E-7;6.485083113E-2
4.306666667E2;NaN;7.728539558E-3;NaN;2.386184136E-1;NaN;6.348791265E-1;NaN;5.729356320E-2;NaN;5.191936291E-1;3.252002802E-7;6.031612450E-2
4.310208333E2;NaN;7.741256199E-3;NaN;2.390110395E-1;NaN;6.359237649E-1;NaN;5.738783478E-2;NaN;5.200479171E-1;2.851515651E-7;5.297516085E-2
4.313750000E2;NaN;7.753983293E-3;NaN;2.394039881E-1;NaN;6.369692621E-1;NaN;5.748218386E-2;NaN;5.209029073E-1;2.367280974E-7;4.405140374E-2
4.317291667E2;NaN;7.766720840E-3;NaN;2.397972595E-1;NaN;6.380156180E-1;NaN;5.757661043E-2;NaN;5.217585999E-1;1.886811589E-7;3.516829505E-2
4.320833333E2;NaN;7.779468841E-3;NaN;2.401908536E-1;NaN;6.390628326E-1;NaN;5.767111449E-2;NaN;5.226149946E-1;1.484907700E-7;2.772263383E-2
4.324375000E2;NaN;7.792227295E-3;NaN;2.405847705E-1;NaN;6.401109060E-1;NaN;5.776569605E-2;NaN;5.234720917E-1;1.202204543E-7;2.248148840E-2
4.327916667E2;NaN;7.804996203E-3;NaN;2.409790101E-1;NaN;6.411598381E-1;NaN;5.786035510E-2;NaN;5.243298909E-1;1.040817347E-7;1.949540679E-2
4.331458333E2;NaN;7.817775564E-3;NaN;2.413735725E-1;NaN;6.422096289E-1;NaN;5.795509165E-2;NaN;5.251883924E-1;9.752814495E-8;1.829777343E-2
4.335000000E2;NaN;7.830565379E-3;NaN;2.417684576E-1;NaN;6.432602784E-1;NaN;5.804990569E-2;NaN;5.260475962E-1;9.710551241E-8;1.824828638E-2
4.338541667E2;NaN;7.843365647E-3;NaN;2.421636655E-1;NaN;6.443117866E-1;NaN;5.814479722E-2;NaN;5.269075022E-1;1.000806580E-7;1.883812600E-2
4.342083333E2;NaN;7.856176369E-3;NaN;2.425591961E-1;NaN;6.453641536E-1;NaN;5.823976625E-2;NaN;5.277681105E-1;1.052745828E-7;1.984814104E-2
4.345625000E2;NaN;7.868997544E-3;NaN;2.429550495E-1;NaN;6.464173793E-1;NaN;5.833481277E-2;NaN;5.286294210E-1;1.132342198E-7;2.138366714E-2
4.349166667E2;NaN;7.881829173E-3;NaN;2.433512256E-1;NaN;6.474714637E-1;NaN;5.842993679E-2;NaN;5.294914338E-1;1.262298440E-7;2.387669145E-2
4.352708333E2;NaN;7.894671255E-3;NaN;2.437477245E-1;NaN;6.485264069E-1;NaN;5.852513830E-2;NaN;5.303541488E-1;1.481820873E-7;2.807468175E-2
4.356250000E2;NaN;7.907523790E-3;NaN;2.441445461E-1;NaN;6.495822088E-1;NaN;5.862041730E-2;NaN;5.312175661E-1;1.838863535E-7;3.489595527E-2
4.359791667E2;NaN;7.920386779E-3;NaN;2.445416905E-1;NaN;6.506388693E-1;NaN;5.871577380E-2;NaN;5.320816856E-1;2.369075163E-7;4.503086750E-2
4.363333333E2;NaN;7.933260222E-3;NaN;2.449391576E-1;NaN;6.516963887E-1;NaN;5.881120780E-2;NaN;5.329465074E-1;3.064148606E-7;5.833733797E-2
4.366875000E2;NaN;7.946144118E-3;NaN;2.453369475E-1;NaN;6.527547667E-1;NaN;5.890671928E-2;NaN;5.338120314E-1;3.846295896E-7;7.334731369E-2
4.370416667E2;NaN;7.959038467E-3;NaN;2.457350601E-1;NaN;6.538140035E-1;NaN;5.900230826E-2;NaN;5.346782577E-1;4.569636510E-7;8.728253335E-2
4.373958333E2;NaN;7.971943270E-3;NaN;2.461334955E-1;NaN;6.548740990E-1;NaN;5.909797474E-2;NaN;5.355451862E-1;5.059414533E-7;9.679424733E-2
4.377500000E2;NaN;7.984858526E-3;NaN;2.465322536E-1;NaN;6.559350532E-1;NaN;5.919371871E-2;NaN;5.364128170E-1;5.177647122E-7;9.921669534E-2
4.381041667E2;NaN;7.997784236E-3;NaN;2.469313345E-1;NaN;6.569968661E-1;NaN;5.928954017E-2;NaN;5.372811500E-1;4.882877573E-7;9.371963807E-2
4.384583333E2;NaN;8.010720399E-3;NaN;2.473307381E-1;NaN;6.580595378E-1;NaN;5.938543913E-2;NaN;5.381501853E-1;4.249321153E-7;8.169137624E-2
4.388125000E2;NaN;8.023667016E-3;NaN;2.477304645E-1;NaN;6.591230682E-1;NaN;5.948141558E-2;NaN;5.390199229E-1;3.433539431E-7;6.611500270E-2
4.391666667E2;NaN;8.036624086E-3;NaN;2.481305136E-1;NaN;6.601874573E-1;NaN;5.957746953E-2;NaN;5.398903626E-1;2.609703692E-7;5.033266644E-2
4.395208333E2;NaN;8.049591610E-3;NaN;2.485308855E-1;NaN;6.612527052E-1;NaN;5.967360097E-2;NaN;5.407615047E-1;1.910957999E-7;3.691561200E-2
4.398750000E2;NaN;8.062569587E-3;NaN;2.489315801E-1;NaN;6.623188117E-1;NaN;5.976980990E-2;NaN;5.416333490E-1;1.403943008E-7;2.716489546E-2
4.402291667E2;NaN;8.075558017E-3;NaN;2.493325975E-1;NaN;6.633857770E-1;NaN;5.986609633E-2;NaN;5.425058955E-1;1.088636053E-7;2.109795387E-2
4.405833333E2;NaN;8.088556901E-3;NaN;2.497339376E-1;NaN;6.644536010E-1;NaN;5.996246025E-2;NaN;5.433791443E-1;9.287620387E-8;1.802854112E-2
4.409375000E2;NaN;8.101566239E-3;NaN;2.501356005E-1;NaN;6.655222838E-1;NaN;6.005890167E-2;NaN;5.442530953E-1;8.765227171E-8;1.704186997E-2
4.412916667E2;NaN;8.114586030E-3;NaN;2.505375862E-1;NaN;6.665918252E-1;NaN;6.015542058E-2;NaN;5.451277486E-1;8.877884148E-8;1.728864378E-2
4.416458333E2;NaN;8.127616274E-3;NaN;2.509398945E-1;NaN;6.676622254E-1;NaN;6.025201698E-2;NaN;5.460031041E-1;9.269226863E-8;1.807972359E-2
4.420000000E2;NaN;8.140656972E-3;NaN;2.513425257E-1;NaN;6.687334843E-1;NaN;6.034869088E-2;NaN;5.468791619E-1;9.674367452E-8;1.890023123E-2
4.423541667E2;NaN;8.153708124E-3;NaN;2.517454796E-1;NaN;6.698056020E-1;NaN;6.044544227E-2;NaN;5.477559220E-1;9.924799181E-8;1.942057001E-2
4.427083333E2;NaN;8.166769728E-3;NaN;2.521487562E-1;NaN;6.708785783E-1;NaN;6.054227116E-2;NaN;5.486333842E-1;9.947827694E-8;1.949681399E-2
4.430625000E2;NaN;8.179841787E-3;NaN;2.525523556E-1;NaN;6.719524134E-1;NaN;6.063917754E-2;NaN;5.495115488E-1;NaN;1.952802137E-2
4.434166667E2;NaN;8.192924299E-3;NaN;2.529562777E-1;NaN;6.730271072E-1;NaN;6.073616142E-2;NaN;5.503904156E-1;NaN;1.955925371E-2
4.437708333E2;NaN;8.206017264E-3;NaN;2.533605226E-1;NaN;6.741026598E-1;NaN;6.083322278E-2;NaN;5.512699846E-1;NaN;1.959051100E-2
4.441250000E2;NaN;8.219120682E-3;NaN;2.537650902E-1;NaN;6.751790710E-1;NaN;6.093036165E-2;NaN;5.521502559E-1;NaN;1.962179325E-2
4.444791667E2;NaN;8.232234555E-3;NaN;2.541699806E-1;NaN;6.762563410E-1;NaN;6.102757800E-2;NaN;5.530312295E-1;NaN;1.965310045E-2
4.448333333E2;NaN;8.245358880E-3;NaN;2.545751938E-1;NaN;6.773344697E-1;NaN;6.112487186E-2;NaN;5.539129052E-1;NaN;1.968443261E-2
4.451875000E2;NaN;8.258493659E-3;NaN;2.549807297E-1;NaN;6.784134572E-1;NaN;6.122224320E-2;NaN;5.547952833E-1;NaN;1.971578973E-2
4.455416667E2;NaN;8.271638892E-3;NaN;2.553865883E-1;NaN;6.794933033E-1;NaN;6.131969204E-2;NaN;5.556783636E-1;NaN;1.974717180E-2
4.458958333E2;NaN;8.284794578E-3;NaN;2.557927697E-1;NaN;6.805740082E-1;NaN;6.141721838E-2;NaN;5.565621461E-1;NaN;1.977857883E-2
4.462500000E2;NaN;8.297960717E-3;NaN;2.561992738E-1;NaN;6.816555718E-1;NaN;6.151482220E-2;NaN;5.574466309E-1;NaN;1.981001081E-2
4.466041667E2;NaN;8.311137310E-3;NaN;2.566061007E-1;NaN;6.827379942E-1;NaN;6.161250353E-2;NaN;5.583318180E-1;NaN;1.984146775E-2
4.469583333E2;NaN;8.324324357E-3;NaN;2.570132503E-1;NaN;6.838212752E-1;NaN;6.171026234E-2;NaN;5.592177073E-1;NaN;1.987294964E-2
4.473125000E2;NaN;8.337521857E-3;NaN;2.574207227E-1;NaN;6.849054150E-1;NaN;6.180809865E-2;NaN;5.601042988E-1;NaN;1.990445650E-2
4.476666667E2;NaN;8.350729810E-3;NaN;2.578285179E-1;NaN;6.859904135E-1;NaN;6.190601246E-2;NaN;5.609915926E-1;NaN;1.993598830E-2
