"Distance (cm)";"Crosscorrelation (a.u.)";"Normalized CC (a.u.)";"Crosscorrelation history 1 (a.u.)";"Normalized CC history 1 (a.u.)";"Crosscorrelation history 2 (a.u.)";"Normalized CC history 2 (a.u.)";"Crosscorrelation history 3 (a.u.)";"Normalized CC history 3 (a.u.)";"Crosscorrelation history 4 (a.u.)";"Normalized CC history 4 (a.u.)";"Crosscorrelation history 5 (a.u.)";"Normalized CC history 5 (a.u.)"
3.987916667E2;NaN;1.185529974E-2;5.404909668E-9;8.595686925E-4;NaN;8.468384171E-3;1.813696376E-7;2.884408285E-2;7.723219442E-8;1.228260608E-2;5.495205153E-9;8.739288162E-4
3.991458333E2;NaN;1.187636646E-2;6.572052005E-9;1.047042214E-3;NaN;8.483432385E-3;1.882998124E-7;2.999943583E-2;7.977400022E-8;1.270938601E-2;6.097979877E-9;9.715142765E-4
3.995000000E2;NaN;1.189745188E-2;7.635548730E-9;1.218635486E-3;NaN;8.498493957E-3;1.910058195E-7;3.048457654E-2;8.156532172E-8;1.301784574E-2;6.262987703E-9;9.995744031E-4
3.998541667E2;NaN;1.191855601E-2;8.430931412E-9;1.347965597E-3;NaN;8.513568888E-3;1.897499389E-7;3.033785677E-2;8.395760483E-8;1.342342351E-2;5.993977380E-9;9.583372109E-4
4.002083333E2;NaN;1.193967883E-2;8.925935874E-9;1.429637783E-3;NaN;8.528657177E-3;1.851140201E-7;2.964910358E-2;8.778565675E-8;1.406033983E-2;5.449620571E-9;8.728477980E-4
4.005625000E2;NaN;1.196082036E-2;9.225570013E-9;1.480245628E-3;NaN;8.543758825E-3;1.778079082E-7;2.852933513E-2;9.299532080E-8;1.492112865E-2;4.873357920E-9;7.819318202E-4
4.009166667E2;NaN;1.198198058E-2;9.486454323E-9;1.524797396E-3;NaN;8.558873831E-3;1.685000293E-7;2.708371296E-2;9.863378716E-8;1.585382027E-2;4.486927837E-9;7.212026380E-4
4.012708333E2;NaN;1.200315951E-2;9.798447200E-9;1.577729131E-3;NaN;8.574002196E-3;1.577354712E-7;2.539829454E-2;1.031685662E-7;1.661202525E-2;4.398716482E-9;7.082737696E-4
4.016250000E2;NaN;1.202435714E-2;1.011554444E-8;1.631664029E-3;NaN;8.589143918E-3;1.459391081E-7;2.354036351E-2;1.049946060E-7;1.693590720E-2;4.567992233E-9;7.368292096E-4
4.019791667E2;NaN;1.204557347E-2;1.028093885E-8;1.661268641E-3;NaN;8.604299000E-3;1.334543867E-7;2.156452741E-2;1.029408836E-7;1.663393434E-2;4.838049011E-9;7.817670371E-4
4.023333333E2;NaN;1.206680850E-2;1.012129426E-8;1.638355269E-3;NaN;8.619467439E-3;1.205617888E-7;1.951559128E-2;9.663420095E-8;1.564238211E-2;5.020100888E-9;8.126143287E-4
4.026875000E2;NaN;1.208806223E-2;9.558267528E-9;1.549942116E-3;NaN;8.634649237E-3;1.074702539E-7;1.742707789E-2;8.664746945E-8;1.405051300E-2;4.985414564E-9;8.084209795E-4
4.030416667E2;NaN;1.210933467E-2;8.678622487E-9;1.409777872E-3;NaN;8.649844393E-3;9.430944054E-8;1.531986932E-2;7.441781439E-8;1.208862214E-2;4.720277212E-9;7.667740326E-4
4.033958333E2;NaN;1.213062580E-2;7.720196084E-9;1.256293600E-3;NaN;8.665052908E-3;8.115264618E-8;1.320582390E-2;6.198901169E-8;1.008736019E-2;4.318981334E-9;7.028200512E-4
4.037500000E2;NaN;1.215193563E-2;6.974051804E-9;1.136868517E-3;NaN;8.680274781E-3;6.809450239E-8;1.110036147E-2;5.163064908E-8;8.416521856E-3;3.932055876E-9;6.409804024E-4
4.041041667E2;NaN;1.217326417E-2;6.654223537E-9;1.086635885E-3;NaN;8.695510012E-3;5.533532007E-8;9.036267590E-3;4.539760400E-8;7.413436792E-3;3.692935607E-9;6.030570402E-4
4.044583333E2;NaN;1.219461141E-2;6.805636599E-9;1.113310567E-3;NaN;8.710758602E-3;4.322774772E-8;7.071477829E-3;4.465877751E-8;7.305575046E-3;3.658188045E-9;5.984303374E-4
4.048125000E2;NaN;1.221597734E-2;7.285253965E-9;1.193857590E-3;NaN;8.726020550E-3;3.223318268E-8;5.282153507E-3;4.967307254E-8;8.140083371E-3;3.788964337E-9;6.209095596E-4
4.051666667E2;NaN;1.223736198E-2;7.820015728E-9;1.283733999E-3;NaN;8.741295857E-3;2.280696647E-8;3.743992250E-3;5.935411492E-8;9.743573153E-3;3.983790982E-9;6.539792383E-4
4.055208333E2;NaN;1.225876532E-2;8.121435281E-9;1.335546855E-3;NaN;8.756584522E-3;1.525610560E-8;2.508823029E-3;7.138995758E-8;1.173987480E-2;4.140261287E-9;6.808541534E-4
4.058750000E2;NaN;1.228018736E-2;8.010244627E-9;1.319563769E-3;NaN;8.771886545E-3;9.649609093E-9;1.589623680E-3;8.279141486E-8;1.363860363E-2;4.207000606E-9;6.930382070E-4
4.062291667E2;NaN;1.230162811E-2;7.485862868E-9;1.235333079E-3;NaN;8.787201927E-3;5.809618036E-9;9.587155767E-4;9.075394705E-8;1.497641018E-2;4.196939718E-9;6.925879563E-4
4.065833333E2;NaN;1.232308755E-2;6.703670435E-9;1.108183806E-3;NaN;8.802530667E-3;3.389681793E-9;5.603483207E-4;9.357931875E-8;1.546959783E-2;4.158208991E-9;6.873935572E-4
4.069375000E2;NaN;1.234456569E-2;5.876402866E-9;9.731213193E-4;NaN;8.817872766E-3;1.994007753E-9;3.302039529E-4;9.126323756E-8;1.511302138E-2;4.126044263E-9;6.832652098E-4
4.072916667E2;NaN;1.236606254E-2;5.162878223E-9;8.564518074E-4;NaN;8.833228222E-3;1.290287390E-9;2.140412614E-4;8.547334860E-8;1.417887479E-2;4.090787196E-9;6.786063772E-4
4.076458333E2;NaN;1.238757809E-2;4.605885380E-9;7.653835807E-4;NaN;8.848597038E-3;1.086481445E-9;1.805461904E-4;7.887925212E-8;1.310776961E-2;4.003963016E-9;6.653590564E-4
4.080000000E2;NaN;1.240911233E-2;4.143497140E-9;6.897431080E-4;NaN;8.863979211E-3;1.363852725E-9;2.270323801E-4;7.410563613E-8;1.233592061E-2;3.814915398E-9;6.350460768E-4
4.083541667E2;NaN;1.243066528E-2;3.676708566E-9;6.131026447E-4;NaN;8.879374743E-3;2.286014502E-9;3.812000631E-4;7.274468059E-8;1.213040285E-2;3.509592317E-9;5.852354879E-4
4.087083333E2;NaN;1.245223693E-2;3.143681283E-9;5.251283861E-4;NaN;8.894783634E-3;4.186878233E-9;6.993866144E-4;7.482372417E-8;1.249874207E-2;3.123209418E-9;5.217087146E-4
4.090625000E2;NaN;1.247382728E-2;2.555479393E-9;4.276138073E-4;NaN;8.910205882E-3;7.536259521E-9;1.261058350E-3;7.890022415E-8;1.320254248E-2;2.720977401E-9;4.553069412E-4
4.094166667E2;NaN;1.249543633E-2;1.979372803E-9;3.317864417E-4;NaN;8.925641490E-3;1.285492592E-8;2.154768483E-3;8.269797618E-8;1.386200074E-2;2.365750769E-9;3.965518919E-4
4.097708333E2;NaN;1.251706408E-2;1.493618508E-9;2.507966738E-4;NaN;8.941090455E-3;2.060204817E-8;3.459333911E-3;8.398380840E-8;1.410190065E-2;2.098258689E-9;3.523230981E-4
4.101250000E2;NaN;1.253871054E-2;1.146726250E-9;1.928822399E-4;NaN;8.956552779E-3;3.105731752E-8;5.223918936E-3;8.132680136E-8;1.367937258E-2;1.938938880E-9;3.261343973E-4
4.104791667E2;NaN;1.256037569E-2;9.431025516E-10;1.589063162E-4;NaN;8.972028461E-3;4.427171475E-8;7.459480509E-3;7.447082853E-8;1.254782420E-2;1.897298709E-9;3.196818288E-4
4.108333333E2;NaN;1.258205955E-2;8.548431611E-10;1.442838718E-4;NaN;8.987517502E-3;6.011845035E-8;1.014703419E-2;6.425088941E-8;1.084452390E-2;1.974538046E-9;3.332704844E-4
4.111875000E2;NaN;1.260376210E-2;8.462770969E-10;1.430844357E-4;NaN;9.003019901E-3;7.843619225E-8;1.326161177E-2;5.219048983E-8;8.824115427E-3;2.157274095E-9;3.647414632E-4
4.115416667E2;NaN;1.262548336E-2;8.982301939E-10;1.521301431E-4;NaN;9.018535658E-3;9.918208450E-8;1.679812682E-2;3.999114168E-8;6.773161433E-3;2.413871613E-9;4.088290913E-4
4.118958333E2;NaN;1.264722332E-2;1.020554220E-9;1.731453689E-4;NaN;9.034064774E-3;1.224738753E-7;2.077869448E-2;2.911076259E-8;4.938878928E-3;2.702617939E-9;4.585212341E-4
4.122500000E2;NaN;1.266898198E-2;1.249626052E-9;2.123740257E-4;NaN;9.049607248E-3;1.484779031E-7;2.523382892E-2;2.055521278E-8;3.493359697E-3;2.988073137E-9;5.078232164E-4
4.126041667E2;NaN;1.269075934E-2;1.629133778E-9;2.773473158E-4;NaN;9.065163081E-3;1.771833064E-7;3.016407560E-2;1.490852493E-8;2.538060059E-3;3.253389405E-9;5.538641644E-4
4.129583333E2;NaN;1.271255540E-2;2.184233370E-9;3.724873315E-4;NaN;9.080732272E-3;2.082213529E-7;3.550894201E-2;1.250420189E-8;2.132398881E-3;3.494699268E-9;5.959670896E-4
4.133125000E2;NaN;1.273437017E-2;2.893449382E-9;4.942799217E-4;NaN;9.096314821E-3;2.408601484E-7;4.114547020E-2;1.358071325E-8;2.319955525E-3;3.699434558E-9;6.319641310E-4
4.136666667E2;NaN;1.275620363E-2;3.671564489E-9;6.282785234E-4;NaN;9.111910729E-3;2.742187714E-7;4.692434663E-2;1.830850857E-8;3.132954020E-3;3.830574034E-9;6.554882543E-4
4.140208333E2;NaN;1.277805580E-2;4.379447970E-9;7.506954117E-4;NaN;9.127519995E-3;3.075765639E-7;5.272269858E-2;2.666321671E-8;4.570428643E-3;3.837992596E-9;6.578827861E-4
4.143750000E2;NaN;1.279992666E-2;4.865902712E-9;8.355078082E-4;NaN;9.143142619E-3;3.405489115E-7;5.847450955E-2;3.822500108E-8;6.563486523E-3;3.693003532E-9;6.341132303E-4
4.147291667E2;NaN;1.282181623E-2;5.022165485E-9;8.638138781E-4;NaN;9.158778602E-3;3.729491597E-7;6.414736052E-2;5.204554728E-8;8.951848793E-3;3.419465810E-9;5.881490826E-4
4.150833333E2;NaN;1.284372450E-2;4.821200681E-9;8.306647871E-4;NaN;9.174427943E-3;4.043805195E-7;6.967240743E-2;6.672144223E-8;1.149571575E-2;3.099746762E-9;5.340683068E-4
4.154375000E2;NaN;1.286565147E-2;4.327641870E-9;7.469004243E-4;NaN;9.190090643E-3;4.337997463E-7;7.486876787E-2;8.070748445E-8;1.392916886E-2;2.850437349E-9;4.919521831E-4
4.157916667E2;NaN;1.288759714E-2;3.674393803E-9;6.352391586E-4;NaN;9.205766701E-3;4.593840473E-7;7.941955906E-2;9.275115569E-8;1.603507116E-2;2.779441090E-9;4.805173081E-4
4.161458333E2;NaN;1.290956151E-2;3.015667964E-9;5.222454004E-4;NaN;9.221456117E-3;4.788976912E-7;8.293423528E-2;1.021946675E-7;1.769780217E-2;2.942603228E-9;5.095922427E-4
4.165000000E2;NaN;1.293154458E-2;2.476335676E-9;4.295755215E-4;NaN;9.237158892E-3;4.904439459E-7;8.507841480E-2;1.089545662E-7;1.890059374E-2;3.336070553E-9;5.787156650E-4
4.168541667E2;NaN;1.295354635E-2;2.122746223E-9;3.688640841E-4;NaN;9.252875025E-3;4.932402759E-7;8.570907847E-2;1.131989119E-7;1.967028019E-2;3.931733945E-9;6.832071704E-4
4.172083333E2;NaN;1.297556683E-2;1.966281735E-9;3.422564914E-4;NaN;9.268604516E-3;4.879638211E-7;8.493634577E-2;1.149419625E-7;2.000711907E-2;4.728664531E-9;8.230845573E-4
4.175625000E2;NaN;1.299760600E-2;1.986229144E-9;3.463158178E-4;NaN;9.284347366E-3;4.764475036E-7;8.307264414E-2;1.138385683E-7;1.984871535E-2;5.764906564E-9;1.005160123E-3
4.179166667E2;NaN;1.301966388E-2;2.155765293E-9;3.765137650E-4;NaN;9.300103574E-3;4.608474778E-7;8.048901221E-2;1.093331476E-7;1.909550876E-2;7.069214176E-9;1.234668938E-3
4.182708333E2;NaN;1.304174046E-2;2.453844136E-9;4.293012340E-4;NaN;9.315873141E-3;4.427307161E-7;7.745595573E-2;1.010875145E-7;1.768531020E-2;8.581884971E-9;1.501404981E-3
4.186250000E2;NaN;1.306383573E-2;2.857782249E-9;5.008174533E-4;NaN;9.331656066E-3;4.225509794E-7;7.405074527E-2;8.940957939E-8;1.566875078E-2;1.010093141E-8;1.770156822E-3
4.189791667E2;NaN;1.308594971E-2;3.323522073E-9;5.834228369E-4;NaN;9.347452349E-3;3.997595366E-7;7.017520504E-2;7.539309535E-8;1.323477101E-2;1.130098370E-8;1.983814708E-3
4.193333333E2;NaN;1.310808239E-2;3.772836826E-9;6.634173043E-4;NaN;9.363261991E-3;3.734394217E-7;6.566575389E-2;6.066925859E-8;1.066810939E-2;1.183719363E-8;2.081457388E-3
4.196875000E2;NaN;1.313023378E-2;4.104823881E-9;7.230138172E-4;NaN;9.379084991E-3;3.430691945E-7;6.042738374E-2;4.693467133E-8;8.266960255E-3;1.149691973E-8;2.025039822E-3
4.200416667E2;NaN;1.315240386E-2;4.231554438E-9;7.465943146E-4;NaN;9.394921350E-3;3.090187441E-7;5.452172264E-2;3.553209054E-8;6.269104456E-3;1.031243600E-8;1.819474664E-3
4.203958333E2;NaN;1.317459264E-2;4.116649229E-9;7.275463549E-4;NaN;9.410771066E-3;2.725557268E-7;4.816949770E-2;2.725933676E-8;4.817615004E-3;8.554499776E-9;1.511859472E-3
4.207500000E2;NaN;1.319680013E-2;3.790771495E-9;6.710824101E-4;NaN;9.426634142E-3;2.354492287E-7;4.168170940E-2;2.240328250E-8;3.966065702E-3;6.611500966E-9;1.170437735E-3
4.211041667E2;NaN;1.321902631E-2;3.335223113E-9;5.914308428E-4;NaN;9.442510575E-3;1.994516303E-7;3.536850215E-2;2.088125606E-8;3.702846392E-3;4.839544246E-9;8.581901825E-4
4.214583333E2;NaN;1.324127120E-2;2.844602318E-9;5.052785364E-4;NaN;9.458400367E-3;1.659320842E-7;2.947403936E-2;2.237201034E-8;3.973875917E-3;3.462895589E-9;6.151041937E-4
4.218125000E2;NaN;1.326353479E-2;2.389357749E-9;4.251283536E-4;NaN;9.474303518E-3;1.357748646E-7;2.415784938E-2;2.638644661E-8;4.694829230E-3;2.549089008E-9;4.535486632E-4
4.221666667E2;NaN;1.328581708E-2;2.000077718E-9;3.564632402E-4;NaN;9.490220027E-3;1.095014474E-7;1.951586200E-2;3.235154831E-8;5.765844812E-3;2.043413908E-9;3.641868193E-4
4.225208333E2;NaN;1.330811807E-2;1.680223560E-9;2.999599866E-4;NaN;9.506149894E-3;8.744498267E-8;1.561101537E-2;3.977415542E-8;7.100635540E-3;1.834706055E-9;3.275387970E-4
4.228750000E2;NaN;1.333043776E-2;1.430705487E-9;2.558434274E-4;NaN;9.522093119E-3;6.984470107E-8;1.248985753E-2;4.845598549E-8;8.665057565E-3;1.815293830E-9;3.246167708E-4
4.232291667E2;NaN;1.335277615E-2;1.264154940E-9;2.264391338E-4;NaN;9.538049703E-3;5.681713151E-8;1.017725093E-2;5.856519065E-8;1.049036840E-2;1.903063118E-9;3.408822370E-4
4.235833333E2;NaN;1.337513324E-2;1.196831933E-9;2.147389848E-4;NaN;9.554019645E-3;4.825957220E-8;8.658869514E-3;7.040197100E-8;1.263172160E-2;2.043522514E-9;3.666546137E-4
4.239375000E2;NaN;1.339750904E-2;1.230340798E-9;2.211205440E-4;NaN;9.570002946E-3;4.378408611E-8;7.869007479E-3;8.390809704E-8;1.508021525E-2;2.222894326E-9;3.995052456E-4
4.242916667E2;NaN;1.341990353E-2;1.342109502E-9;2.416111404E-4;NaN;9.585999605E-3;4.274107668E-8;7.694394730E-3;9.819891489E-8;1.767810434E-2;2.495062710E-9;4.491697181E-4
4.246458333E2;NaN;1.344231673E-2;1.492624118E-9;2.691560765E-4;NaN;9.602009623E-3;4.433822941E-8;7.995250594E-3;1.114400832E-7;2.009533090E-2;2.981647329E-9;5.376628227E-4
4.250000000E2;NaN;1.346474862E-2;1.645972979E-9;2.973038693E-4;NaN;9.618032998E-3;4.780492397E-8;8.634764392E-3;1.212494270E-7;2.190067775E-2;3.822871955E-9;6.905062469E-4
4.253541667E2;NaN;1.348719922E-2;1.792054849E-9;3.242296150E-4;NaN;9.634069733E-3;5.255111939E-8;9.507872608E-3;1.255222903E-7;2.271026687E-2;5.095275777E-9;9.218687166E-4
4.257083333E2;NaN;1.350966852E-2;1.954648049E-9;3.542361457E-4;NaN;9.650119825E-3;5.828061861E-8;1.056205577E-2;1.232881178E-7;2.234320786E-2;6.738387398E-9;1.221181675E-3
4.260625000E2;NaN;1.353215652E-2;2.175177099E-9;3.948582759E-4;NaN;9.666183276E-3;6.504979725E-8;1.180844116E-2;1.151430945E-7;2.090184003E-2;8.529086346E-9;1.548278681E-3
4.264166667E2;NaN;1.355466322E-2;2.476606562E-9;4.503242777E-4;NaN;9.682260085E-3;7.328300703E-8;1.332513517E-2;1.030054021E-7;1.872959314E-2;1.013126556E-8;1.842179907E-3
4.267708333E2;NaN;1.357718863E-2;2.837762520E-9;5.168511777E-4;NaN;9.698350253E-3;8.376355751E-8;1.525613685E-2;8.932913529E-8;1.626981414E-2;1.122260849E-8;2.044011214E-3
4.271250000E2;NaN;1.359973273E-2;3.200087104E-9;5.838103410E-4;NaN;9.714453779E-3;9.757513138E-8;1.780119380E-2;7.620289172E-8;1.390213289E-2;1.164203825E-8;2.123924162E-3
4.274791667E2;NaN;1.362229553E-2;3.500146057E-9;6.396112231E-4;NaN;9.730570664E-3;1.159808591E-7;2.119416102E-2;6.476151864E-8;1.183441875E-2;1.146023300E-8;2.094225076E-3
4.278333333E2;NaN;1.364487704E-2;3.699650758E-9;6.771891104E-4;NaN;9.746700906E-3;1.401952390E-7;2.566152737E-2;5.512127773E-8;1.008947370E-2;1.091741598E-8;1.998338682E-3
4.281875000E2;NaN;1.366747725E-2;3.799950158E-9;6.967000954E-4;NaN;9.762844508E-3;1.710610255E-7;3.136310421E-2;4.676743089E-8;8.574552876E-3;1.027346805E-8;1.883584225E-3
4.285416667E2;NaN;1.369009615E-2;3.842485342E-9;7.056645947E-4;NaN;9.779001467E-3;2.087197432E-7;3.833095506E-2;3.912352075E-8;7.184954776E-3;9.671236991E-9;1.776102945E-3
4.288958333E2;NaN;1.371273376E-2;3.894900732E-9;7.164733611E-4;NaN;9.795171785E-3;2.524222824E-7;4.643349177E-2;3.198976438E-8;5.884569489E-3;9.090295030E-9;1.672174641E-3
4.292500000E2;NaN;1.373539007E-2;4.018339098E-9;7.404013309E-4;NaN;9.811355462E-3;3.006351023E-7;5.539368987E-2;2.567262749E-8;4.730324419E-3;8.404128913E-9;1.548507500E-3
4.296041667E2;NaN;1.375806508E-2;4.238790377E-9;7.823100499E-4;NaN;9.827552496E-3;3.514716584E-7;6.486751790E-2;2.082256238E-8;3.843006699E-3;7.499815495E-9;1.384163998E-3
4.299583333E2;NaN;1.378075879E-2;4.542410071E-9;8.397288603E-4;NaN;9.843762889E-3;4.032902225E-7;7.455391161E-2;1.815707739E-8;3.356593012E-3;6.379584557E-9;1.179356594E-3
4.303125000E2;NaN;1.380347121E-2;4.892157534E-9;9.058751731E-4;NaN;9.859986641E-3;4.551649978E-7;8.428237814E-2;1.821048803E-8;3.372015085E-3;5.177094582E-9;9.586366379E-4
4.306666667E2;NaN;1.382620232E-2;5.240825409E-9;9.720356873E-4;NaN;9.876223751E-3;5.069128221E-7;9.401903611E-2;2.118492930E-8;3.929248869E-3;4.084357280E-9;7.575411745E-4
4.310208333E2;NaN;1.384895214E-2;5.539956960E-9;1.029207436E-3;NaN;9.892474219E-3;5.586168858E-7;1.037792634E-1;2.689251854E-8;4.996064093E-3;3.254155293E-9;6.045535821E-4
4.313750000E2;NaN;1.387172065E-2;5.752732037E-9;1.070493636E-3;NaN;9.908738046E-3;6.098770003E-7;1.134885900E-1;3.476699990E-8;6.469595990E-3;2.744218488E-9;5.106562250E-4
4.317291667E2;NaN;1.389450787E-2;5.867797091E-9;1.093699130E-3;NaN;9.925015231E-3;6.592436288E-7;1.228764683E-1;4.393735295E-8;8.189486439E-3;2.520460496E-9;4.697888168E-4
4.320833333E2;NaN;1.391731379E-2;5.900785632E-9;1.101653115E-3;NaN;9.941305774E-3;7.042462524E-7;1.314799632E-1;5.337045461E-8;9.964050764E-3;2.498277388E-9;4.664184126E-4
4.324375000E2;NaN;1.394013841E-2;5.882164679E-9;1.099977685E-3;NaN;9.957609676E-3;7.420615714E-7;1.387671400E-1;6.209816917E-8;1.161249372E-2;2.588682557E-9;4.840893111E-4
4.327916667E2;NaN;1.396298173E-2;5.843920368E-9;1.094616699E-3;NaN;9.973926936E-3;7.705193780E-7;1.443249266E-1;6.949533463E-8;1.301707569E-2;2.727418968E-9;5.108691014E-4
4.331458333E2;NaN;1.398584375E-2;5.810635626E-9;1.090164221E-3;NaN;9.990257555E-3;7.888373233E-7;1.479979613E-1;7.552409947E-8;1.416947756E-2;2.877512522E-9;5.398654124E-4
4.335000000E2;NaN;1.400872447E-2;5.784096859E-9;1.086960496E-3;NaN;1.000660153E-2;7.976507856E-7;1.498963303E-1;8.078784256E-8;1.518183315E-2;3.012889938E-9;5.661890562E-4
4.338541667E2;NaN;1.403162389E-2;5.725809421E-9;1.077765889E-3;NaN;1.002295887E-2;7.983121120E-7;1.502658401E-1;8.627590054E-8;1.623966427E-2;3.101841646E-9;5.838579096E-4
4.342083333E2;NaN;1.405454202E-2;5.561636132E-9;1.048573506E-3;NaN;1.003932956E-2;7.918486566E-7;1.492926726E-1;9.281283657E-8;1.749864233E-2;3.106624062E-9;5.857131978E-4
4.345625000E2;NaN;1.407747884E-2;5.219060848E-9;9.855912829E-4;NaN;1.005571361E-2;7.782159232E-7;1.469618486E-1;1.004433685E-7;1.896818436E-2;2.997326905E-9;5.660288998E-4
4.349166667E2;NaN;1.410043437E-2;4.672484096E-9;8.838120804E-4;NaN;1.007211102E-2;7.562730236E-7;1.430509383E-1;1.080785171E-7;2.044332245E-2;2.767400207E-9;5.234606869E-4
4.352708333E2;NaN;1.412340860E-2;3.963601180E-9;7.509466476E-4;NaN;1.008852179E-2;7.245082760E-7;1.372658439E-1;1.136602185E-7;2.153414437E-2;2.440027454E-9;4.622893054E-4
4.356250000E2;NaN;1.414640152E-2;3.189764475E-9;6.053188632E-4;NaN;1.010494592E-2;6.821287119E-7;1.294469795E-1;1.148521831E-7;2.179540008E-2;2.063983305E-9;3.916803380E-4
4.359791667E2;NaN;1.416941315E-2;2.480750221E-9;4.715356281E-4;NaN;1.012138340E-2;6.299465629E-7;1.197388781E-1;1.099943410E-7;2.090748607E-2;1.699969010E-9;3.231264269E-4
4.363333333E2;NaN;1.419244348E-2;1.958831954E-9;3.729357039E-4;NaN;1.013783425E-2;5.706386919E-7;1.086420618E-1;9.887423373E-8;1.882434676E-2;1.401533751E-9;2.668334948E-4
4.366875000E2;NaN;1.421549252E-2;1.695132439E-9;3.232549292E-4;NaN;1.015429845E-2;5.082670708E-7;9.692448344E-2;8.292495840E-8;1.581345560E-2;1.198795749E-9;2.286055213E-4
4.370416667E2;NaN;1.423856025E-2;1.685681997E-9;3.219743951E-4;NaN;1.017077601E-2;4.472759122E-7;8.543212275E-2;6.476534013E-8;1.237053089E-2;1.093675757E-9;2.088979956E-4
4.373958333E2;NaN;1.426164668E-2;1.867056627E-9;3.571961534E-4;NaN;1.018726693E-2;3.913722225E-7;7.487542176E-2;4.733411623E-8;9.055731892E-3;1.066050566E-9;2.039515867E-4
4.377500000E2;NaN;1.428475182E-2;2.147712894E-9;4.115556175E-4;NaN;1.020377121E-2;3.426936566E-7;6.566869336E-2;3.304931822E-8;6.333077669E-3;1.081671573E-9;2.072753827E-4
4.381041667E2;NaN;1.430787565E-2;2.434414873E-9;4.672500537E-4;NaN;1.022028884E-2;3.015344370E-7;5.787509082E-2;2.334147601E-8;4.480052286E-3;1.100730353E-9;2.112689674E-4
4.384583333E2;NaN;1.433101819E-2;2.653531770E-9;5.101300992E-4;NaN;1.023681984E-2;2.666693617E-7;5.126604080E-2;1.863639529E-8;3.582767045E-3;1.089407600E-9;2.094339375E-4
4.388125000E2;NaN;1.435417943E-2;2.767990844E-9;5.329943803E-4;NaN;1.025336419E-2;2.361180853E-7;4.546605087E-2;1.864340936E-8;3.589907979E-3;1.031747526E-9;1.986695998E-4
4.391666667E2;NaN;1.437735936E-2;2.781243704E-9;5.364111337E-4;NaN;1.026992190E-2;2.080384707E-7;4.012383086E-2;2.270853790E-8;4.379735779E-3;9.353899017E-10;1.804061819E-4
4.395208333E2;NaN;1.440055800E-2;2.719163594E-9;5.252841154E-4;NaN;1.028649297E-2;1.813878244E-7;3.504023925E-2;3.005160349E-8;5.805325577E-3;8.274019262E-10;1.598363151E-4
4.398750000E2;NaN;1.442377535E-2;2.608005721E-9;5.046230677E-4;NaN;1.030307740E-2;1.561418844E-7;3.021189566E-2;3.984942758E-8;7.710466365E-3;7.402226325E-10;1.432256887E-4
4.402291667E2;NaN;1.444701139E-2;2.468745475E-9;4.784471173E-4;NaN;1.031967518E-2;1.330325342E-7;2.578193384E-2;5.125633623E-8;9.933566080E-3;6.954952549E-10;1.347881761E-4
4.405833333E2;NaN;1.447026613E-2;2.326408866E-9;4.515877712E-4;NaN;1.033628633E-2;1.130198211E-7;2.193869267E-2;6.344837555E-8;1.231619726E-2;6.978305332E-10;1.354584484E-4
4.409375000E2;NaN;1.449353957E-2;2.214562531E-9;4.305682664E-4;NaN;1.035291083E-2;9.680035611E-8;1.882049432E-2;7.573800783E-8;1.472542874E-2;7.396809667E-10;1.438131221E-4
4.412916667E2;NaN;1.451683172E-2;2.174567500E-9;4.234716545E-4;NaN;1.036954869E-2;8.459437301E-8;1.647376736E-2;8.769641530E-8;1.707785391E-2;8.095090555E-10;1.576424457E-4
4.416458333E2;NaN;1.454014257E-2;2.253727380E-9;4.395918740E-4;NaN;1.038619991E-2;7.628602492E-8;1.487966866E-2;9.920293898E-8;1.934963663E-2;8.990744385E-10;1.753654062E-4
4.420000000E2;NaN;1.456347211E-2;2.501062353E-9;4.886175456E-4;NaN;1.040286449E-2;7.176577706E-8;1.402044927E-2;1.103494336E-7;2.155830675E-2;1.014967048E-9;1.982880224E-4
4.423541667E2;NaN;1.458682036E-2;2.950588994E-9;5.773630185E-4;NaN;1.041954243E-2;7.124214326E-8;1.394046374E-2;1.211616787E-7;2.370857909E-2;1.190323589E-9;2.329191974E-4
4.427083333E2;NaN;1.461018731E-2;3.596615043E-9;7.049029863E-4;NaN;1.043623372E-2;7.531381487E-8;1.476080492E-2;1.312231018E-7;2.571850343E-2;1.480297408E-9;2.901244784E-4
4.430625000E2;NaN;1.463357296E-2;4.376989532E-9;8.592222115E-4;NaN;1.045293838E-2;8.478054663E-8;1.664279255E-2;1.394130560E-7;2.736739336E-2;1.937504858E-9;3.803406878E-4
4.434166667E2;NaN;1.465697731E-2;5.163888407E-9;1.015315168E-3;NaN;1.046965639E-2;1.003119135E-7;1.972316193E-2;1.439810104E-7;2.830930731E-2;2.582999833E-9;5.078651402E-4
4.437708333E2;NaN;1.468040036E-2;5.776622009E-9;1.137604917E-3;NaN;1.048638776E-2;1.221690270E-7;2.405905832E-2;1.430392268E-7;2.816908005E-2;3.395093610E-9;6.686044507E-4
4.441250000E2;NaN;1.470384212E-2;6.035559513E-9;1.190496102E-3;NaN;1.050313249E-2;1.501298371E-7;2.961266233E-2;1.353195051E-7;2.669136853E-2;4.328477872E-9;8.537793425E-4
